episode,reward
187,20.089287324952387
188,1.04600731950716
189,20.48960071334621
190,21.940759051605355
191,22.408118267585106
192,12.862985631099392
193,22.60295248012994
194,21.471726802705792
195,21.98870090112532
196,22.715552915214168
197,21.831428806686986
198,19.904171226921505
199,20.617695262870328
200,21.683475113436472
201,19.395431906544676
202,24.318119113812198
203,6.378370797529366
204,21.713669881712576
205,21.54272628400299
206,20.11801499187981
207,19.828055637043374
208,5.344546026894928
209,10.463389439621846
210,21.62921053727127
211,19.81319559371959
212,20.6594552524979
213,21.591997296489183
214,22.71362618154742
215,20.55774029611971
216,22.610227337991077
217,22.609263284294695
218,13.650596896793841
219,9.404395743699421
220,22.48151480087097
221,16.13465718788968
222,-7.265600798974291
223,14.183290816926704
224,21.7893492774139
225,22.023313830200017
226,21.71347582328705
227,22.092736110140457
228,21.95954740315133
229,21.61343661778914
230,20.930603962223095
231,21.965271957461233
232,21.97608828159408
233,20.11208324787464
234,8.07361903739728
235,21.85003559903953
236,20.30419432931497
237,21.556343067545274
238,20.578674848412703
239,17.94950752448352
240,22.227768314542157
241,20.45987384724386
242,21.685585268226188
243,21.568773124924874
244,21.77387626047201
245,15.059734063491643
246,19.7790491429573
247,10.40688776397455
248,22.117676778185803
249,21.715214611599958
250,5.398007375233263
251,21.67452070473886
252,21.537926334636595
253,21.812368652753474
254,21.95904444851251
255,22.002455244816893
256,23.828343348352163
257,20.097023360373868
258,20.05275155037337
259,22.18422937454431
260,21.800870433695458
261,18.38756314077374
262,15.076208678915522
263,21.89832256834282
264,-17.529074584039265
265,22.469979040764883
266,21.648089236041155
267,21.63037647735191
268,20.358670323930284
269,21.920550151617192
270,21.660806945852023
271,21.55304548221031
272,22.05992933880593
273,20.4274192651307
274,19.20335640861794
275,16.010426450753776
276,22.252950712644815
277,22.24701782012499
278,18.95391402579704
279,20.465207313869268
280,22.16062668699386
281,22.373248436592664
282,20.575064472012375
283,21.85299784538595
284,16.83315750649404
285,20.735286532984247
286,22.04830505733643
287,22.442981173102773
288,-0.7778556096939031
289,20.129363242737888
290,21.889007936488916
291,22.05797629495544
292,20.941557843518645
293,21.593847332269192
294,21.325535163612788
295,-24.65900437001229
296,21.8242058344664
297,21.796771827777974
298,22.145382441578292
299,21.810101919959042
300,21.61294960734208
301,21.642751364363974
302,17.70971275749031
303,18.785562970524232
304,20.431160907315814
305,22.44357696247009
306,21.55817695950667
307,21.51441340983434
308,20.968551188059646
309,10.51361654339729
310,21.008128958173224
311,11.289251568453771
312,21.86922950628148
313,21.689681511077026
314,18.93986135941008
315,17.21708202873113
316,20.455092460537102
317,13.94984510909221
318,20.79414104650011
319,21.828921499383778
320,21.90423846286606
321,20.293910772475407
322,22.32131534830787
323,-4.90946559313358
324,20.02870150237681
325,21.921401514442593
326,21.8293588370959
327,20.12661167679621
328,22.267869880986638
329,22.119346973684817
330,19.954392886376837
331,21.87347000338673
332,17.001660437430637
333,18.79509538305097
334,21.914369395045167
335,21.797185631677383
336,9.185875970715433
337,22.806844171068732
338,2.6714541226257964
339,22.118456415197457
340,22.03250052992588
341,21.469359160589516
342,-17.48609148483978
343,20.61432643749218
344,17.565005460270413
345,22.186542417195998
346,19.693790638471388
347,21.84227042349777
348,23.30735470678097
349,21.379410550846817
350,22.048423680233572
351,22.18278526432206
352,21.8704714890556
353,21.83917449856328
354,20.347232605781194
355,6.237801907479074
356,-14.504547577933858
357,6.265528922879711
358,20.365458175787477
359,3.0249449804280752
360,5.072317757723879
361,21.68004416780773
362,21.943625976363037
363,19.85856980676366
364,17.14607497298977
365,22.463382598548026
366,22.410649428679566
367,-9.685277311473541
368,22.041677930518414
369,20.973408692974466
370,20.27081412472444
371,18.811861092780937
372,18.59542939811736
373,-2.804297856928808
374,21.79982334082851
375,21.928083236431448
376,21.875238312471893
377,-1.131757144186471
378,20.71326877967089
379,21.884242365083907
380,21.700361627802366
381,17.13255825206502
382,23.22975467778272
383,3.825984145686018
384,11.191871342231936
385,1.0492712585098811
386,21.770913110843356
387,23.530411321366525
388,20.044023173012285
389,21.88498308844444
390,-5.485590648915825
391,21.614070648234804
392,7.191345065861787
393,21.706618917494563
394,22.025811666559612
395,20.64938928171317
396,21.51105355270146
397,20.221082725153764
398,-6.233033608576671
399,23.277849974555068
400,22.072406053625723
401,8.450405420776415
402,20.12192984003756
403,17.70722986945811
404,18.945075438556106
405,21.714122284574636
406,22.10691232926606
407,21.903942739433166
408,19.954157454758896
409,20.537301975339872
410,21.653926316185434
411,21.814370095839912
412,22.147544275391887
413,21.808924329292118
414,21.791481720716032
415,21.696309500752026
416,22.677944300534694
417,13.417952120504728
418,20.764083523193285
419,20.126051447789415
420,19.952028082429624
421,14.455289238324747
422,20.381632048520984
423,20.137012334324286
424,18.97311891516206
425,21.676331893970833
426,21.252608399075754
427,22.534652115308774
428,17.854949338855747
429,-2.2361004903858293
430,21.600501398605715
431,21.603755972613737
432,20.937492989600926
433,21.610799177884594
434,-29.2
435,19.37044445259761
436,21.646074056876124
437,20.136068934768353
438,22.085495961214466
439,-2.25679945402881
440,20.343717481694487
441,22.141955214661003
442,21.759003781950078
443,19.176847071161095
444,22.293906779199183
445,21.244308142945606
446,7.240294405900208
447,20.308780178399413
448,23.521400044099934
449,20.156468607698507
450,21.985657940907714
451,-5.5243315515514
452,10.452292134949245
453,21.851019229681924
454,21.925498848102837
455,21.58221583619993
456,21.750204414006852
457,21.78217836710962
458,21.407364334960114
459,22.645410052635743
460,21.830434675806696
461,21.724034430884565
462,21.445186140015583
463,11.439329056232886
464,19.01542844846512
465,9.271591386296604
466,13.863049843956077
467,0.8938366124426018
468,25.9220100256837
469,-4.8425588975271925
470,21.99866783085651
471,18.3262811638103
472,21.903393075441848
473,21.796315708596048
474,22.18855371248398
475,21.77096471883973
476,15.338169863303145
477,22.218521211716805
478,20.845275317707323
479,20.19888299000576
480,21.945295318582424
481,22.8936067018514
482,20.644183609692714
483,18.77761391802705
484,22.140855270621117
485,21.853876826188092
486,23.728622459024102
487,21.891898812004484
488,22.382039063954657
489,-1.3642595919271099
490,22.002443754439398
491,25.700567382177418
492,16.86507000472434
493,21.70553234353647
494,18.69293553883037
495,22.22139413020827
496,16.061386694006824
497,23.926875665739722
498,21.843716048773306
499,21.07740177558785
500,20.632679803636144
501,-10.542514798955505
502,19.05707832400396
503,23.53444853523922
504,20.7008593122737
505,22.056277604907077
506,20.358989222510665
507,23.565664491551882
508,22.62850884635462
509,21.75357434408044
510,24.166082814979323
511,21.98313358165194
512,20.46415920832607
513,22.28500263244467
514,21.92212553167894
515,21.828736269753456
516,21.93093940935224
517,17.30052617657473
518,20.825312102530635
519,21.868737194798296
520,1.5025033681650968
521,20.60492321685107
522,20.48838830189478
523,18.78246147452375
524,22.072409600220357
525,20.459821976544305
526,21.816774828405144
527,21.680145777681158
528,21.834714650034957
529,20.33523709822625
530,24.47326795526489
531,20.334260343222407
532,23.39805358338976
533,21.91545347387501
534,20.221249687815973
535,-11.883583393265344
536,21.173455111616605
537,20.198643748370472
538,20.07115837479342
539,21.582936347300286
540,21.9326256209763
541,15.98942490216205
542,23.143305211082197
543,3.8750672039212715
544,22.749707357791007
545,20.58076189993324
546,22.163071823566316
547,21.89189384557751
548,22.128373966523768
549,16.57770409490416
550,21.20376643422248
551,22.075474898096346
552,19.290329622125274
553,15.798088322822712
554,20.598973504676124
555,21.811240383318186
556,22.233323988165537
557,21.726103420505602
558,22.24055256572237
559,22.0031260785781
560,21.84850107682319
561,20.837419953641135
562,-4.085365435474769
563,17.034488711963757
564,21.805400057324768
565,24.41868856921619
566,-10.4841519102687
567,22.093178234471598
568,21.759672811693218
569,20.400312578008645
570,17.159020952608326
571,21.526617592751723
572,21.93308119537796
573,22.021387152226033
574,22.30324688625575
575,16.677700149539696
576,17.581136409535628
577,22.272881650907014
578,22.07278215110304
579,21.81656015404868
580,21.991516738805526
581,22.015728121734675
582,-23.171110608248
583,18.38533921173152
584,22.62598485826393
585,22.07098273422386
586,4.985812736998911
587,9.628664869308091
588,21.88684243580299
589,23.098824766381043
590,21.952504492288625
591,16.569528451203375
592,22.880611557191457
593,18.007469816650715
594,20.53164922263379
595,6.402693492593544
596,21.701490301439218
597,20.647390329479588
598,22.146842514477633
599,20.22667080219964
600,22.056709307307685
601,21.927053357851094
602,21.90218952067647
603,5.202765856673232
604,22.092599290020022
605,18.899884713511398
606,21.977110374928273
607,-25.065246030437915
608,21.84214752766121
609,15.762505648122985
610,21.791902892314724
611,18.92761583261616
612,21.808089687551238
613,22.26129522168198
614,21.971874822164335
615,21.788931622421366
616,21.712022926961623
617,22.412133720546326
618,20.136515801560027
619,20.067063473072857
620,20.075988505898675
621,13.929736067432051
622,20.385589564860872
623,18.318036831369064
624,7.594949756142526
625,20.17080060332293
626,22.330260675902913
627,21.944866762319904
628,21.755706446591024
629,18.7916318020615
630,20.04817362931195
631,21.681434100765365
632,21.98125342475231
633,18.89101622708799
634,23.680429722105416
635,22.552639286457715
636,22.405184017283705
637,21.836642679777633
638,13.44506569206548
639,21.925212346699716
640,18.18768484521558
641,21.136338511938025
642,21.994056231028917
643,21.978805195848622
644,21.11846635399485
645,19.864246113680373
646,22.26876914451003
647,21.965712902297533
648,20.048676968042727
649,21.966660939669545
650,14.187383286493713
651,21.7237212786695
652,16.131590382571414
653,21.76900527552122
654,21.410246062095098
655,23.117302708160814
656,22.607368236930704
657,14.993606749191173
658,22.19228591234061
659,19.830062358134107
660,20.26559458840621
661,18.939363489226714
662,21.822117819001683
663,21.89688008357213
664,22.075213105837456
665,20.048764967732968
666,20.245369919120492
667,21.76070122826043
668,21.922250151366363
669,20.41345511233994
670,21.765964500070467
671,20.096427707752213
672,18.033007424896546
673,-1.9632620102006193
674,-2.0542234137054214
675,20.292080666415124
676,19.963759465026648
677,16.404863602795444
678,22.218283010158036
679,18.817852147471974
680,21.958053077782576
681,8.000077195118314
682,22.136722340037426
683,20.757073482293624
684,8.202016645785159
685,20.41184239204454
686,21.840685584544435
687,20.34174524830406
688,20.196348066225667
689,20.25626383149966
690,23.943509264813724
691,21.233329539631928
692,20.295061898339
693,21.922091337665993
694,12.346297658791412
695,20.673074970632833
696,23.745555123222562
697,22.088738801996577
698,23.38384556459333
699,-0.0725716627959554
700,22.07473852973278
701,-2.902411850586814
702,13.26956836252032
703,1.3421454325355895
704,-4.370586354936172
705,20.34115181472723
706,20.68861718668597
707,21.0459640679635
708,19.99180093562312
709,19.29123179244255
710,21.892012303444655
711,19.47826890514478
712,20.936919576428263
713,21.7580265885749
714,22.681282107684158
715,21.924244150886608
716,24.650315163691964
717,21.945885683954252
718,21.983600211936498
719,20.11348855621248
720,21.996683005133033
721,20.494755596713276
722,-16.644891501913
723,20.213022918794415
724,7.977865142353227
725,-7.6601366683240535
726,21.753742657180528
727,17.653826129632264
728,18.48459151222861
729,18.489862657187626
730,17.892498960572333
731,8.961012610206481
732,18.993593577120418
733,-13.971306692761907
734,21.807098980895653
735,-3.1799695471091063
736,3.5452641382625023
737,22.01346339132221
738,21.94441760763227
739,-28.775
740,20.2313877027173
741,22.06248697585064
742,20.72006459021018
743,21.78481482921861
744,22.021053130940853
745,21.839755205070755
746,22.51044602460962
747,21.60374441828749
748,21.904763368174397
749,21.852249378814484
750,22.261135600438433
751,17.639017405960985
752,18.158566436501676
753,21.765717231054964
754,19.815456334592135
755,21.621550603686742
756,21.951678071661817
757,21.7462034329495
758,20.15911419044844
759,20.93518315268232
760,17.57666415603751
761,-28.86074379323371
762,22.290149199460966
763,22.142545257853612
764,20.667721699267137
765,20.138202881157223
766,21.965247301195383
767,21.830260312805063
768,22.166382810769264
769,21.960245385011287
770,18.342238452328125
771,20.25411722274219
772,20.41537063846889
773,20.630112700728052
774,20.448181629400086
775,20.19768334333235
776,12.807553086265557
777,22.20355045595874
778,21.948197208405023
779,21.95665506969
780,20.035818404829783
781,18.698867521460414
782,15.906714841224698
783,22.736986810132027
784,22.40283106809673
785,21.881758549225058
786,22.631017597624574
787,22.40112591226249
788,20.050251465861393
789,22.4594916502026
790,22.28261798653316
791,15.234338227722876
792,20.335236418054638
793,20.5516902059874
794,24.749637275503364
795,22.55744015161742
796,19.74116568548238
797,15.097873646961162
798,22.481906950066637
799,8.429506346898076
800,17.004398186286863
801,-30.0
802,15.733929166348105
803,19.32977465011315
804,19.79535158619372
805,21.641241899689632
806,20.51532705005286
807,22.269313555156756
808,17.647879003255888
809,21.93036272981392
810,-30.0
811,22.372452157454084
812,22.228178368494174
813,19.98173150546008
814,22.033371159624963
815,20.3464397053661
816,22.604834984594312
817,23.6356977314704
818,22.604454095112203
819,21.946578769068097
820,-3.9770951514382533
821,12.763047742013542
822,22.46740849875856
823,21.826405893576645
824,21.794606286795837
825,22.03457896682379
826,20.07199542897027
827,20.71534527280572
828,18.430528975997035
829,22.635713437881293
830,23.028035400478906
831,22.11517648644697
832,22.107094790724624
833,21.819338225109103
834,21.633879022943105
835,21.96777504441021
836,21.033499725682024
837,19.826559672924535
838,15.003970502816934
839,-3.087463193906232
840,21.70528265943042
841,21.9378159580364
842,-6.459829546759484
843,22.214530504021976
844,19.978557388173424
845,22.233806191154624
846,22.112739977239602
847,-2.182954857254864
848,21.855674187296188
849,20.011609018892734
850,23.89454517246204
851,22.11070125130372
852,21.573290320139375
853,9.925386919041937
854,10.860036517712132
855,21.585414817014016
856,22.066426447411054
857,20.243201794114952
858,22.219924640017375
859,16.175169117707547
860,21.882416125088426
861,9.957845634010685
862,22.0507712880901
863,20.624554319795198
864,22.38484671180385
865,20.50053173041691
866,22.602754512061605
867,21.83886160267531
868,22.607936331785744
869,-30.0
870,22.507829284391356
871,23.576954934702727
872,18.29816418070911
873,22.94595531815741
874,22.74966425345564
875,21.80066446239285
876,22.077750372368577
877,14.468041187147293
878,20.31021682699058
879,16.94687667116917
880,22.046038679227085
881,21.644873686094314
882,20.45052010372987
883,20.24494936567263
884,21.942404606894915
885,20.45417903008933
886,22.746232680900984
887,22.505642104343835
888,13.29797816641125
889,22.18285636797178
890,22.41325591938513
891,14.55951620090077
892,22.034719306237395
893,22.446412775485996
894,23.014561726713413
895,22.86996202253115
896,22.43267178102147
897,22.509761049398747
898,22.438650255910332
899,23.765699975975302
900,6.500543433231685
901,22.42073728070185
902,22.257711914510683
903,22.102916968258196
904,18.375903165602804
905,-6.146008974932872
906,22.395053398671696
907,21.977936187952935
908,22.210978788074502
909,20.265880212118475
910,20.55862824863246
911,22.442399907027774
912,18.60100351113261
913,22.56034426065188
914,21.73696210063359
915,22.08334585013228
916,16.541719938131767
917,19.216866437574346
918,21.477445272414926
919,23.025752281259013
920,20.130485868389066
921,22.78505763842362
922,22.745980342447965
923,-30.0
924,24.056330278349538
925,23.377601081604546
926,17.808033236260588
927,22.93024688281741
928,22.34537325059449
929,22.34987945253572
930,22.345120379989417
931,22.83378400657858
932,22.241103248870957
933,23.2738907242907
934,23.7278908155577
935,17.524725260495472
936,16.789951012693017
937,22.228011577423494
938,22.346427493629484
939,16.889732851793738
940,22.15831511310774
941,18.5869733970694
942,22.4094036186619
943,20.643116125554652
944,17.65340248703137
945,20.23097245248668
946,20.987022160463574
947,21.934349377246512
948,21.714688443510628
949,16.842470261162557
950,21.69004176382331
951,22.434480677193978
952,20.60016323633589
953,-30.0
954,22.41538870401061
955,19.051256348914556
956,23.58810786026922
957,21.60510559837764
958,-28.83549627978889
959,10.210904256138628
960,19.30009680082801
961,-28.12705636252585
962,21.6489053743317
963,22.330056072925473
964,18.466292515594173
965,21.674548381259353
966,22.07389299406126
967,20.48692395398116
968,22.543307537373423
969,22.401873663716742
970,21.769209946260734
971,22.01549686877657
972,21.986805009955628
973,-26.671126427481944
974,-28.10224027829632
975,23.0342086173999
976,22.054809681594346
977,20.910429377232266
978,5.9667842324969795
979,10.111556666039096
980,21.10672835869341
981,20.186605611110913
982,22.722305453244314
983,20.547461847792654
984,20.495089344037613
985,22.98415012247089
986,20.37082897058657
987,3.6683766286865924
988,22.329318428252595
989,22.228252123983058
990,-28.27577901392608
991,20.94996999237021
992,20.9525920077183
993,20.402648300098218
994,22.672404398698582
995,21.546602742937274
996,22.271603306096008
997,21.868133885395363
998,19.55867978298497
999,21.942033945764344
1000,21.882392160729864
1001,22.685329826192287
1002,14.286370706757594
1003,16.08946775852688
1004,17.082159544865835
1005,20.424219782093143
1006,20.175392543653658
1007,16.197265427319717
1008,21.866774741691543
1009,20.880066638756077
1010,7.37694275530805
1011,12.925055752790357
1012,22.052080481624074
1013,17.229813545555423
1014,20.525944871420364
1015,22.115788712846097
1016,-30.0
1017,22.100530669263613
1018,22.56170154666594
1019,21.863529278701456
1020,-30.0
1021,18.551206611757326
1022,17.2002860574799
1023,21.678762746602942
1024,18.22490628206331
1025,20.672089545170465
1026,20.785338529716213
1027,20.77122928175798
1028,13.328671057322403
1029,21.59067387428456
1030,7.122789441824511
1031,20.340024386210672
1032,21.72907024409856
1033,21.995558491915506
1034,22.41626984521846
1035,20.487178073746684
1036,20.565776952924345
1037,19.401522034811475
1038,22.08595887836016
1039,22.15345642059606
1040,23.163442030327914
1041,20.866560814399527
1042,16.928377563126222
1043,21.81068568292611
1044,-30.0
1045,21.948102995293272
1046,20.538261152138247
1047,19.15157962772583
1048,20.935968650542723
1049,22.295415860119213
1050,20.420804781141364
1051,22.05858998088051
1052,22.159356958709225
1053,20.51221710466254
1054,22.85762416635891
1055,21.881439148200357
1056,15.69632043979703
1057,22.14527939558669
1058,-30.0
1059,21.31158398332321
1060,20.477248201681096
1061,14.878175219414757
1062,14.12720200540145
1063,22.50511880113869
1064,21.956126823690177
1065,22.109726510888244
1066,22.287499436063552
1067,23.317095972564143
1068,20.643876310353228
1069,20.021768057516123
1070,21.925395959980634
1071,18.980653647196075
1072,22.669046620681797
1073,20.25532801715607
1074,21.064057463289398
1075,15.251835610384216
1076,18.98695538802046
1077,21.73108190450622
1078,22.897572944778016
1079,21.13007350855346
1080,11.429912175181174
1081,21.088511028013926
1082,22.26573387320175
1083,22.425558685385024
1084,22.20322021558962
1085,22.401899929696143
1086,22.681391505644132
1087,19.300441351598124
1088,22.305344694313895
1089,18.930387115014742
1090,20.181401810130637
1091,22.491598508646213
1092,19.755879243314208
1093,20.553204902402765
1094,20.22549608634219
1095,21.752501239882353
1096,21.91633404169196
1097,21.782454439434055
1098,22.18982895593874
1099,20.264403089110033
1100,19.0261992979643
1101,20.500825798224664
1102,20.66555497674449
1103,20.971164256387244
1104,21.878677740426898
1105,22.304386974278813
1106,21.428638992022286
1107,23.283615504584155
1108,22.58443405661777
1109,22.551729398480646
1110,22.3824237331155
1111,22.594337212507295
1112,22.37130171780051
1113,22.50437367148591
1114,-30.0
1115,20.383962274766027
1116,21.993933782669384
1117,9.32821343392599
1118,21.05569393867492
1119,23.60585384821698
1120,16.37304749166621
1121,22.872435245895325
1122,21.58212377219449
1123,18.84807664229354
1124,-4.43099561001255
1125,23.57154973015526
1126,19.092790423749435
1127,20.423335184299702
1128,22.752438550243536
1129,-30.0
1130,24.78630706034983
1131,22.739616915097
1132,21.071133657484427
1133,21.796026210449117
1134,22.995011504545083
1135,22.385770019710343
1136,21.033783058963742
1137,22.454191776963356
1138,20.131319896700838
1139,6.751878653449379
1140,22.51882873976372
1141,20.300539180523455
1142,17.32880606522548
1143,19.190456005447086
1144,18.889888985186257
1145,9.690976370331725
1146,22.876470778061535
1147,20.093208906045327
1148,22.156650176110826
1149,22.93046907509825
1150,22.71546724379077
1151,21.96678524883068
1152,22.282958768979217
1153,18.79639006205928
1154,19.705626568547643
1155,20.63291408461324
1156,21.72507463585873
1157,6.731814187619244
1158,19.12548223505942
1159,21.14045450730929
1160,19.170914724281307
1161,22.43323636635256
1162,-30.0
1163,22.416311574854564
1164,22.909172679029584
1165,20.596555248872125
1166,18.666019681453385
1167,20.43895685724619
1168,20.521027242211733
1169,21.944895094465025
1170,22.516793479004384
1171,20.095343230065566
1172,7.704750129882752
1173,20.57504109313421
1174,22.474362507942253
1175,23.340803080438803
1176,19.95016322059895
1177,20.258382010479846
1178,20.40860110126173
1179,21.77616709318459
1180,22.742122661842522
1181,19.54220172715599
1182,20.75786619289434
1183,19.91785989610978
1184,25.470709501442784
1185,20.714571493177672
1186,19.47931273264174
1187,22.522869100096795
1188,22.33823149885913
1189,20.474739797616962
1190,22.77998999289503
1191,19.29129666667354
1192,20.028482137042875
1193,16.24301219573077
1194,19.983119451093295
1195,22.711662100007995
1196,21.679331988800637
1197,22.205015585600805
1198,20.137577308444353
1199,21.083897830740266
1200,22.089326055934283
1201,22.334093413153525
1202,-11.321593608642452
1203,21.14358649851742
1204,-30.0
1205,20.936292560618572
1206,21.38328912785558
1207,18.451012051713597
1208,24.28525884543282
1209,-30.0
1210,20.814710374630575
1211,-28.00445639462853
1212,19.38069594094265
1213,19.609911961964144
1214,21.24389093433879
1215,20.520822878746294
1216,22.679030752596717
1217,18.860896328939887
1218,20.435592005848736
1219,22.462669898423698
1220,17.411311415055728
1221,20.006762139277505
1222,22.528961703886406
1223,20.756420272280042
1224,22.407955587375145
1225,22.419532567914217
1226,24.124272543038835
1227,23.006520274181597
1228,20.956601712209803
1229,22.731164308924598
1230,23.483140096793925
1231,21.059862045522422
1232,22.076083834272175
1233,-13.377479781454175
1234,19.804127225834392
1235,-30.0
1236,21.74031507872233
1237,17.311227425415115
1238,22.892429313225083
1239,18.705717117610167
1240,22.662298659204264
1241,20.008626134452108
1242,21.8388200316962
1243,19.295722877544048
1244,17.42501957905497
1245,22.627156089074482
1246,21.442398740809836
1247,22.62139764248024
1248,21.011187378438944
1249,19.883255361493898
1250,19.405962342765534
1251,-29.2
1252,21.713469691866997
1253,22.58549477251936
1254,22.218725456947176
1255,20.126628861139267
1256,17.84358573018955
1257,22.174593434063212
1258,20.059441876271826
1259,17.287759875780882
1260,23.09431939385345
1261,20.325955005738834
1262,22.226073342040774
1263,22.20265555331588
1264,22.208461268715116
1265,21.645379389634893
1266,22.423127812019786
1267,20.837733346195392
1268,11.501243739829047
1269,19.097045340160363
1270,21.60910673134732
1271,17.99059326493847
1272,21.254203462077196
1273,22.289850431490354
1274,13.726278715583181
1275,21.745728232375768
1276,20.204142833987483
1277,20.64726998117806
1278,21.195047202761
1279,22.737833388764336
1280,15.675385175173323
1281,21.96987340600096
1282,19.1997635975376
1283,-29.2
1284,22.206240083572517
1285,20.716390186541233
1286,18.945115352293897
1287,18.236918685554024
1288,16.24972868539625
1289,17.736876209799515
1290,22.83452647767047
1291,22.99258134284435
1292,16.89315372168103
1293,2.2955038315598086
1294,20.541670387742084
1295,20.45091612568239
1296,-30.0
1297,20.497777580795567
1298,-28.70230454552101
1299,3.3283509033126837
1300,23.554006551295117
1301,22.386881574866663
1302,-30.0
1303,-30.0
1304,-30.0
1305,19.221845167335715
1306,22.541684527178866
1307,21.92213600494638
1308,23.062127501196127
1309,15.946368848958235
1310,22.398827296824347
1311,23.078425177419486
1312,23.313717692229158
1313,-30.0
1314,21.633114224492026
1315,17.87405526402616
1316,23.09171409505252
1317,22.970698591730372
1318,21.28196876313827
1319,20.001816013582726
1320,13.112862567455924
1321,20.423644954329255
1322,20.87826654686556
1323,22.484785893221876
1324,12.806780078660003
1325,-1.365888500460725
1326,22.067747665244838
1327,21.27410898662202
1328,23.001866231187822
1329,19.50944231183378
1330,23.95084129013694
1331,20.68137256481204
1332,21.384323493409354
1333,20.757900060539583
1334,-30.0
1335,19.437901223955965
1336,16.837776674297064
1337,23.604610566786516
1338,-6.956079579795925
1339,22.565536798821043
1340,24.29913537250483
1341,19.048464736273793
1342,20.44356834189971
1343,18.550629367744058
1344,24.278529575405074
1345,20.437215744968274
1346,23.004119827379608
1347,22.67686011848845
1348,22.072541392897033
1349,14.168878194590949
1350,20.30457885160041
1351,18.581339960514747
1352,23.473235922359336
1353,22.147521015983177
1354,6.289967746936771
1355,19.27447856920319
1356,18.972545332019376
1357,21.381361031695093
1358,17.223235298104928
1359,23.27416275567453
1360,17.1233458873233
1361,20.320050103623117
