step,loss
969,2.211261034011841
970,2.1639211177825928
971,2.115581512451172
972,2.1347861289978027
973,2.2155046463012695
974,2.3034493923187256
975,2.276543378829956
976,2.208284616470337
977,2.1524882316589355
978,2.2926642894744873
979,2.1659109592437744
980,2.1568503379821777
981,2.1272788047790527
982,2.1692090034484863
983,2.0589253902435303
984,2.1066997051239014
985,2.036578893661499
986,2.159773111343384
987,2.102475881576538
988,2.1876163482666016
989,2.1949307918548584
990,2.087068557739258
991,2.1264729499816895
992,2.098041296005249
993,2.068816900253296
994,2.1218934059143066
995,2.228799343109131
996,2.2276804447174072
997,2.0902206897735596
998,2.181727886199951
999,2.1105306148529053
1000,2.054936647415161
1001,2.4347457885742188
1002,2.435915231704712
1003,2.5357778072357178
1004,2.416529655456543
1005,2.5013115406036377
1006,2.4787683486938477
1007,2.4058279991149902
1008,2.346101760864258
1009,2.452767848968506
1010,2.493539333343506
1011,2.423572540283203
1012,2.4180803298950195
1013,2.4146454334259033
1014,2.414222478866577
1015,2.4278738498687744
1016,2.4098825454711914
1017,2.423492908477783
1018,2.3819756507873535
1019,2.358008861541748
1020,2.463662624359131
1021,2.425755739212036
1022,2.402310848236084
1023,2.397639036178589
1024,2.383869171142578
1025,2.329470157623291
1026,2.355846405029297
1027,2.2931973934173584
1028,2.2770533561706543
1029,2.312817096710205
1030,2.2844109535217285
1031,2.320887327194214
1032,2.306243896484375
1033,2.2932803630828857
1034,2.2701213359832764
1035,2.289473295211792
1036,2.2928948402404785
1037,2.26993989944458
1038,2.2480342388153076
1039,2.2213191986083984
1040,2.2646069526672363
1041,2.252941131591797
1042,2.2736072540283203
1043,2.256347417831421
1044,2.216578245162964
1045,2.1842613220214844
1046,2.218764305114746
1047,2.2541375160217285
1048,2.210970401763916
1049,2.262662887573242
1050,2.26456356048584
1051,2.1427481174468994
1052,2.1893885135650635
1053,2.196903705596924
1054,2.125046968460083
1055,2.1574721336364746
1056,2.2070155143737793
1057,2.326281785964966
1058,2.221376657485962
1059,2.1863348484039307
1060,2.2718849182128906
1061,2.2086706161499023
1062,2.126641273498535
1063,2.1966328620910645
1064,2.1093385219573975
1065,2.184022903442383
1066,2.2005648612976074
1067,2.193481206893921
1068,2.2812020778656006
1069,2.185102939605713
1070,2.243028402328491
1071,2.1051907539367676
1072,2.140390634536743
1073,2.1866142749786377
1074,2.1114137172698975
1075,2.1419646739959717
1076,2.254488468170166
1077,2.198119640350342
1078,2.1876749992370605
1079,2.159240245819092
1080,2.132747173309326
1081,2.231484889984131
1082,2.160705089569092
1083,2.160705804824829
1084,2.179283857345581
1085,2.1833279132843018
1086,2.209075689315796
1087,2.0845465660095215
1088,2.2245874404907227
1089,2.1855077743530273
1090,2.1564314365386963
1091,2.084717035293579
1092,2.17069149017334
1093,2.1922318935394287
1094,2.228013515472412
1095,2.0635974407196045
1096,2.105929374694824
1097,2.1469602584838867
1098,2.146796464920044
1099,2.0904598236083984
1100,2.1232528686523438
1101,2.246537208557129
1102,2.162158489227295
1103,2.1249940395355225
1104,2.2222962379455566
1105,2.167807102203369
1106,2.1407816410064697
1107,2.3013205528259277
1108,2.2896711826324463
1109,2.07076096534729
1110,2.1642940044403076
1111,2.056250810623169
1112,2.167505979537964
1113,2.184414863586426
1114,2.0854787826538086
1115,2.0984630584716797
1116,2.150580644607544
1117,2.223510265350342
1118,2.312166213989258
1119,2.0522055625915527
1120,2.179896593093872
1121,2.1957833766937256
1122,2.249692916870117
1123,1.98532235622406
1124,2.228804111480713
1125,2.1175432205200195
1126,2.023216724395752
1127,2.2573893070220947
1128,2.1810314655303955
1129,2.1389310359954834
1130,2.1570515632629395
1131,2.1338860988616943
1132,2.17482590675354
1133,2.1609764099121094
1134,2.1663405895233154
1135,2.18715500831604
1136,2.246722936630249
1137,2.1381449699401855
1138,2.2309842109680176
1139,2.1417078971862793
1140,2.0806844234466553
1141,2.137310028076172
1142,2.1307742595672607
1143,2.0371921062469482
1144,2.150153636932373
1145,2.166426658630371
1146,2.1427485942840576
1147,2.1538949012756348
1148,2.0972533226013184
1149,2.085000514984131
1150,2.1116466522216797
1151,2.158046007156372
1152,2.153351306915283
1153,2.068956136703491
1154,2.147569179534912
1155,2.154568910598755
1156,2.0894694328308105
1157,2.203294515609741
1158,2.167263984680176
1159,2.2223706245422363
1160,2.2459983825683594
1161,2.0880420207977295
1162,2.091188669204712
1163,2.1652672290802
1164,2.151670455932617
1165,2.1274476051330566
1166,2.0755186080932617
1167,2.187978744506836
1168,2.170804262161255
1169,2.1207659244537354
1170,2.088115930557251
1171,2.161834955215454
1172,2.109379529953003
1173,2.126347303390503
1174,2.1958584785461426
1175,2.194868803024292
1176,2.16178035736084
1177,2.0468051433563232
1178,2.29111385345459
1179,2.1047630310058594
1180,2.1590914726257324
1181,2.2242116928100586
1182,2.0858235359191895
1183,2.174294948577881
1184,2.1405792236328125
1185,2.1109259128570557
1186,2.262237548828125
1187,2.1758038997650146
1188,2.2992756366729736
1189,2.191080093383789
1190,2.2419111728668213
1191,2.208742141723633
1192,2.117281675338745
1193,2.150290012359619
1194,2.1363682746887207
1195,2.205606460571289
1196,2.157343864440918
1197,2.1219229698181152
1198,2.0644383430480957
1199,2.0413734912872314
1200,2.149939775466919
1201,2.4462859630584717
1202,2.4041128158569336
1203,2.4821102619171143
1204,2.4190797805786133
1205,2.4046356678009033
1206,2.404980182647705
1207,2.4160549640655518
1208,2.386720895767212
1209,2.4132096767425537
1210,2.328568458557129
1211,2.342027425765991
1212,2.340824842453003
1213,2.383263349533081
1214,2.3829970359802246
1215,2.342461347579956
1216,2.3309597969055176
1217,2.302532911300659
1218,2.3152761459350586
1219,2.3404312133789062
1220,2.299504041671753
1221,2.29489803314209
1222,2.358067274093628
1223,2.3560101985931396
1224,2.3097646236419678
1225,2.3000104427337646
1226,2.2640867233276367
1227,2.250519275665283
1228,2.339921712875366
1229,2.3425822257995605
1230,2.260138511657715
1231,2.2044811248779297
1232,2.3063905239105225
1233,2.230665683746338
1234,2.2106056213378906
1235,2.2628681659698486
1236,2.2421786785125732
1237,2.1702184677124023
1238,2.215928792953491
1239,2.1740150451660156
1240,2.1827611923217773
1241,2.1316134929656982
1242,2.1647071838378906
1243,2.196732759475708
1244,2.2197558879852295
1245,2.1968531608581543
1246,2.1606695652008057
1247,2.248985767364502
1248,2.1369760036468506
1249,2.2091593742370605
1250,2.205979108810425
1251,2.1918649673461914
1252,2.1999399662017822
1253,2.073620319366455
1254,2.2168619632720947
1255,2.124995708465576
1256,2.127401828765869
1257,2.1658926010131836
1258,2.2971699237823486
1259,2.1156845092773438
1260,2.1534156799316406
1261,2.1550726890563965
1262,2.0617103576660156
1263,2.1835484504699707
1264,2.058072566986084
1265,2.170095443725586
1266,2.1786892414093018
1267,2.111563205718994
1268,2.2598934173583984
1269,2.146719217300415
1270,2.1441707611083984
1271,2.0734965801239014
1272,2.1467368602752686
1273,2.0660836696624756
1274,2.230550527572632
1275,2.1508264541625977
1276,2.1788291931152344
1277,2.1387128829956055
1278,2.1487081050872803
1279,2.2238755226135254
1280,2.1315202713012695
1281,2.043246269226074
1282,2.0688767433166504
1283,2.207960844039917
1284,2.1058928966522217
1285,2.113192558288574
1286,2.059779167175293
1287,2.2198243141174316
1288,2.2072839736938477
1289,2.2253668308258057
1290,2.101113796234131
1291,2.164682626724243
1292,2.2098324298858643
1293,2.1228010654449463
1294,2.185776710510254
1295,2.204022169113159
1296,2.1672353744506836
1297,2.25571346282959
1298,2.1171793937683105
